reviewId,review,score,gender,location,date,,
2070,"the new create button in the bottom right corner has got to go. it's in the way, plus I don't create playlists enough to even justify it getting its own button. put the library button back where it belongs. I also pay so I can download songs offline. but this app is terrible as soon as it gets offline. won't load any songs, you have to completely restart the app. why can't it load songs it already has downloaded??",1,male,"Marrakesh, Morocco",2022-10-12,,
2071,no more 28 peso premium,1,male,"Marrakesh, Morocco",2023-01-09,,
2072,"I've been a user for years but now spotify is ruined on mobile and desktop. Smart shuffle keeps breaking the song queue. UI has become way worse. I have some of my own mp3 files added to spotify from my desktop pc and you are able to download them for offline use on mobile but sometimes they just dont download anymore and when they finally do, it eventually bugs out and spotify cant play them anymore. I'm seriously considering moving to yt music or something. Now it keeps asking cookie settings.",1,male,"Addis Ababa, Ethiopia",2023-04-10,,
2073,fully aaads,1,male,"Accra, Ghana",2023-01-06,,
2074,Very pathetic and slow app an can't find your desired song .,1,male,"Valencia, Spain",2021-05-11,,
2075,This app always asks for premium,1,male,"Medellín, Colombia",2024-10-27,,
2076,Worst app which makes feel why you even download and use this app for music streaming. Continuous ad and different languages and genres song played to forcefully make you buy subscription.. not even one star worth,1,male,"Milan, Italy",2021-07-15,,
2077,keeps crashing!,1,male,"Harare, Zimbabwe",2023-01-08,,
2078,dei oru app la ads varalam thapu illa ad mattumey reapeted uh vandha gaadu aagudhu da idhuku neenga Spotify music podadhinga . Spotify ads nu vainga. oru songs nimadhiya keka vidringala semma worst ra😡,1,male,"Tel Aviv, Israel",2022-03-27,,
2079,very bad app in other app we just see only 1 ad but in this app 3 ads in one song and you have see 3 ads every time you change the song or podcast,1,male,"Bangalore, India",2022-05-21,,
2080,full of ads,1,male,"Denver, United States",2024-04-21,,
2081,worst experience,1,male,"Dar es Salaam, Tanzania",2023-07-04,,
2082,price for premium is too high,1,male,"Geneva, Switzerland",2021-10-23,,
2083,too expensive,1,male,"Dar es Salaam, Tanzania",2023-04-03,,
2084,The search engine is absolute bum.,1,male,"Delhi, India",2022-08-01,,
2085,"I've used Spotify premium for 6 months and I quite liked it.. my plan recently expired and in the free version you cannot even play the song you want without getting premium, that's a serious bummer you should atleast have the freedom to play the song you want..",1,male,"Medellín, Colombia",2024-06-21,,
2086,"unwanted podcasts. They claim a magical feature exists where you can remove these suggestions but it doesn't exist for 90% of people and instead you are bombarded with people you hope fail because you are just tired of seeing their podcast pop up. One down, a few dozen more to go. fail baby fail.",1,male,"Seoul, South Korea",2021-12-30,,
2087,Spotify is the worst possible music streaming platform and it's not even close. The features are outright useless and there's none in the first place to begin with. Premium doesn't even fix a fraction of what's wrong with this app.,1,male,"Wellington, New Zealand",2025-03-13,,
2088,looking for 1 song press to play it and end up with rubbish?,1,male,"Calgary, Canada",2023-07-20,,
2089,very bad,1,male,"Johannesburg, South Africa",2023-06-02,,
2090,", ok",1,male,"Manila, Philippines",2022-02-20,,
2091,"can't skip songs more than 6 times,can't enjoy the song before 3 to 4 ads , to use the features of spotify we should get premium I am going to delete the app , there are so many alternative apps like black hole , joytify and many more go check it out",1,male,"Athens, Greece",2021-10-16,,
2092,too many ads,1,male,"Windhoek, Namibia",2023-04-08,,
2093,Spotify just wants us to buy premium and when I play a song and when I want to play another song when i press play it plays the previous song my friend has premium and that never happens to them,1,female,"Hobart, Australia",2025-11-26,,
2094,"absolutely pathetic, too many ads even tho i just watched 1 which claims to give 30m non stop music yet another ad comes up just after i change the song...",1,male,"Paris, France",2021-07-07,,
2095,"Spotify one of the worst app in the music industry, i have subscription but not recommend to any one due to difficult to find music our interest and folks.",1,male,"Abu Dhabi, United Arab Emirates",2022-04-18,,
2096,garbage,1,male,"São Paulo, Brazil",2024-12-19,,
2097,"The app doesn't load when I'm offline, there's just a black screen. I have premium.",1,male,"Los Angeles, United States",2024-04-07,,
2098,"I used to like Spotify, but now I don't bc of the update that happened a year ago. Now you can only skip 6 times per hour, and there are ads like every second. Now their just money hungry to get you to buy their premium. I might as well unstall it and use youtube. Sure has fewer adds. and sometimes it's been an hour and doesn't let me skip. spotify is so greedy i cant.",1,male,"Riyadh, Saudi Arabia",2022-04-09,,
2099,not fan of the app. between the a limit on songs you can skip to the Loud obnoxious ads. it's annoying! I will still use it .,1,male,"Taipei, Taiwan",2022-06-15,,
2100,too many ads,1,male,"Lusaka, Zambia",2022-12-31,,
2101,Bro y is the a limit now wth!!! this premium this is just utter nonsense,1,male,"Denver, United States",2023-12-11,,
2102,This a app for ads not for songs...they just want us to join premium...just showing only ads...surely it is the premium defination of worst !!!!,1,male,"Cali, Colombia",2024-07-19,,
2103,the fact you have to buy premium to be able to listen to songs you like without having to skip songs every minute because Spotify keeps adding new songs to your playlists just annoys me also you can't look at the lyrics for most songs,1,female,"Melbourne, Australia",2025-04-05,,
2104,ads coming up on two songs,1,male,"Cancun, Mexico",2024-05-07,,
2105,if there was a option to give this app 0 star. i would give that. like seriously so many ads. and after saying listen to songs without any ads for 30 minutes. it gives an ad after 5 minutes. This is so annoying,1,male,"Seoul, South Korea",2022-01-20,,
2106,How do I upgrade to premium? The adds keeps getting worse and annoying,1,female,"Perth, Australia",2025-08-12,,
2107,wants premium on everything,1,male,"Lima, Peru",2024-11-12,,
2108,I uninstalled all the music apps for this one years ago. But now this is the worst of them all. I mean I can't even listen to my own playlist like I want to,1,male,"Shenzhen, China",2022-06-02,,
2109,not interested,1,male,"Mumbai, India",2022-05-28,,
2110,wth man so now I have to pay for change the song I can't skip the song your services is going worst & worst,1,female,"Auckland, New Zealand",2025-05-20,,
2111,it a good app I really enjoy it🔥,1,male,"Krakow, Poland",2021-06-24,,
2112,"it's only the ads and ""smart"" shuffle that takes place in the whole app",1,male,"Calgary, Canada",2024-02-07,,
2113,ab sab cheez ke liye premium chaiye na gaana skip na download apni marzi ke gaane ki limit aur bhi bahut cheeze bahut bekar aap h download mat karna,1,male,"Bali, Indonesia",2022-04-07,,
2114,cannot do anything without subscription,1,male,"Arequipa, Peru",2025-02-07,,
2115,lots of advertisements,1,male,"Singapore, Singapore",2022-09-18,,
2116,to much ads 😑,1,male,"Valparaíso, Chile",2024-08-14,,
2117,"disappointed... literally.. god i miss my old Spotify.. i can't hear my fav songs, u guys just sayin that no more skippin no more selection like that. all i can do these things tomorrow!! come on Spotify. just give us the basic things. like I don't care about ads. but I care about what I'm hearing. u guys suggestions was what I not need right now.. all these basic things are for premium.. don't know... anyway please give us the basic basic basic things like here music whatever we want.. skips.",1,male,"Zurich, Switzerland",2021-10-28,,
2118,WORST APP EVER!!!!!,1,male,"Lusaka, Zambia",2023-04-26,,
2119,to² many ristrictions,1,male,"Montevideo, Uruguay",2024-12-25,,
2120,spotify de do na please pakistan ki song mean talha anjum ka songs or aur ka song please,1,male,"Rabat, Morocco",2022-11-18,,
2121,from exaggeration to exaggeration of advertising two advertisements are enough instead of 4 or 5 and in addition the app sometimes crashes or does not load properly,1,male,"Seville, Spain",2021-08-30,,
2122,"Very disgusting. If are not a premium user then they aa forcing us to take premium. If we didn't purchase the premium, then they irritate us by giving several adds. We can't skip song if we didn't like that song. We can skip only 6 times in a day afterthat we can't skip even a single song after that. Totally disgusting and irritating one💩",1,male,"Vancouver, Canada",2024-03-08,,
2123,I hate whatever update they added.,1,male,"Quito, Ecuador",2024-09-21,,
2124,why I have to listen to only limited songs and then they say go get premium I deleted,1,male,"Guangzhou, China",2022-04-11,,
2125,it keeps saying I'll have the next 30 min add free. it never lasts,1,male,"Harare, Zimbabwe",2023-03-01,,
2126,M u s i c,1,female,"Adelaide, Australia",2025-06-26,,
2127,Too many Ads,1,female,"Adelaide, Australia",2025-05-03,,
2128,"Desperately frustrating experience across all platforms. So many basic bugs that have just been left unfixed for years, the worst of which is how a podcast will randomly change to another one when trying to skip forward by 15 seconds. I'm also still upset after the change to move away from simply showing band discographies in lists. I'm seeking alternative options in an effort to move away from Spotify, I'm tired of shouting at this app in anger several times per week.",1,male,"Bogotá, Colombia",2024-06-26,,
2129,the new create button on the banner is stupid. Inknow how to create a playlist. I dont need a dedicated button for all the bloat features they've been rolling,1,male,"Montreal, Canada",2023-11-19,,
2130,"Paid for premium, the music stops playing at random increments. Tweaked multiple settings, got latest update, still an issue with the autoplay. Waste of money.",1,male,"La Paz, Bolivia",2025-01-20,,
