reviewId,review,gender,location,date,score,ColumnaAPredecir:score
3850,have premium and recently no matter what I do music just keeps pausing when looking at reasons why was suggested it's connection issues but when doing connection test it's not showing issues even with music playback at low quality and using wifi still keeps happening clearing cache and reinstalling doesn't help fully resolve the issue not a phone setting which limits the app either which is frustrating to not get consistent stream,male,"Tijuana, Mexico",2021-01-04,negative,negative
3852,good,male,"Quebec City, Canada",2021-03-26,negative,positive
3878,I will be happy if I will be able to play songs in my watch (speakers),male,"Stockholm, Sweden",2017-11-03,negative,positive
3879,need download option,female,"Córdoba, Argentina",2022-02-11,negative,neutral
3880,whare is 29 weekly premium plan,female,"Queenstown, New Zealand",2022-06-24,negative,negative
3893,i don't get to play the music because it aways puts me in playlists,male,"Arequipa, Peru",2021-12-27,negative,neutral
3903,"the new create button is so messed up, there was literally no need to add it, like legit no need, it not only disrupts the flow, but also feels useless, because that button is already present in the top of your library. then why add something that is already there, it was just useless utilisation, cannot even say utilisation",female,"Montevideo, Uruguay",2022-02-17,negative,negative
3908,"Though I'm getting ads for 30 minutes uninterrupted music, but it is still giving ads after every song. I hope u fix this",male,"Toronto, Canada",2020-12-13,negative,negative
3916,Never actually gives you 30 minutes of uninterrupted listening as they state. Ads are repetitive and annoying. Better to download music to your device than use this app!,male,"Copenhagen, Denmark",2018-04-17,negative,negative
3919,Why am I always sent to Google Play when I try to open Spotify from Instagram ads?,male,"Fortaleza, Brazil",2021-10-13,negative,negative
3920,Patangal daw ng limited song plyas sabi ni kait,male,"Guadalajara, Mexico",2021-01-30,negative,neutral
3921,it was fine until they started taking more money than they were supposed to not fair at all I LOVE my Dj X but now I'm totally frustrated 😤!!!!,male,"Geneva, Switzerland",2018-10-12,negative,neutral
3923,"I am a long term (years and years) Spotify Premium user, and the way Spotify connects to all my devices is driving me crazy. It shouldn't be difficult to have a setting to enable/disable this ""feature"". I just want to listen to, for instance, one playlist on my tablet and a different one on my phone. I don't mean at the same time. Now looking at other music streaming options.",male,"Denver, United States",2020-08-25,negative,neutral
3926,Every time I'm listening to Spotify and minimize the app then open it again it goes all the way back to the top of any playlist I'm in. Why does it do this?,male,"Karachi, Pakistan",2019-05-11,negative,negative
3936,"SHUFFLE absolutely SUCKS. Playing the same exact (out of 800tracks over and over again in a single sitting. The latest update with the new ""+/create"" option on the right of the bottom navigation bar is just so utterly pointless and just adds to the clutter of options we already had there :( And also please stop reminding me (with the floating, white pop up box over the play bar) everytime I start playing music that I can ""connect to a device"". I've had this app for years and know how to do so.",male,"Salvador, Brazil",2021-09-21,negative,negative
3964,When I view the concerts and I click on one then go back it's goes to the top of the list. Have a concert that's not near me. try to delete a playlist and doesn't seem to be delero,male,"Berlin, Germany",2017-12-04,negative,positive
3976,5/10 to many adds and dus not play the music you want it to,male,"Algiers, Algeria",2019-11-25,negative,negative
3980,one benefit is at least it will redownload the songs you had downloaded but were randomly removed. contacting customer service is next to impossible. I have had it sit and wait 45 minutes to start playing. offline play is often a shot in the dark due to the app shutting down to restart. if you're on a tablet you are screwed. frankly this really is only slightly better than apple because the iPods are no longer programable or hold for offline play.,male,"Cali, Colombia",2021-12-13,negative,neutral
3987,"there are toooooo much ads in it 😔, and after playing only few songs it says to get the premium and stop playing the songs 😭",male,"Bangkok, Thailand",2019-01-31,negative,negative
3989,nice,male,"Dar es Salaam, Tanzania",2020-05-16,negative,positive
3994,"Something is terribly wrong with the music quality, even with normalization off and set to the highest quality. The tracks sound lifeless, so I switched to Tidal.",female,"Suva, Fiji",2022-11-02,negative,neutral
4023,too much ads,male,"Santa Cruz, Bolivia",2021-07-16,negative,negative
4024,For whatever reason Spotify just freezes the screen on my 2019 Jetta. I'm using a OnePlus 13. If I turn the screen off and on a few times it may or may not start working right again.,male,"Hamburg, Germany",2018-03-21,negative,negative
4042,Spotify has gone from really good to annoying and bad app in the past 5 years. User experience just get worse all the time and gets problems that makes you feel should you just change into another service. e.g. it changes your playlist while listening or can't show history what you have listened if played from auto-generated list. finding new music is not easy and has lots of AI generated music or fake artists that fills your auto-generated playlists.,male,"Paris, France",2018-01-02,negative,neutral
4050,"i would rate this 4 or 5 stars if it wasn't for one thing : my playlists. basically, it automatically sets you up with a 'liked songs' playlist with things that you like. I'm not sure if its for all playlists or just for this specific one, but after finishing the whole playlist, instead of playing from the first song again, it randomly plays songs that aren't in my playlist. It's so annoying. i might change it if its changed, but if it isn't, I'm most likely changing music apps.",male,"Tokyo, Japan",2019-06-09,negative,neutral
4053,"Been buggy, gotta re download my music every update. this update ruins the app",male,"Mexico City, Mexico",2020-09-29,negative,negative
4056,"I don't like how I can't listen to the songs I want, honestly just switch to apple music",male,"Valencia, Spain",2017-11-05,negative,positive
4066,"I've found that as long as the Android device is used, the horizontal screen mode will not display lyrics, singer information, etc. Moreover, as far as I know, this vulnerability has been in several versions. Doesn't the official have any plans to fix it?",female,"Canberra, Australia",2022-04-11,negative,neutral
4073,"what's the purpose of downloading? it gives the option of downloading playlists which I've done, because I work where the Internet is spotty (so to speak.) and I go to listen to my downloaded media and - sorry - no Internet so you can't use the app. but what is downloading if not that?",male,"Hanoi, Vietnam",2018-12-23,negative,negative
4077,"I'm the person who bought your premium membership, but why are my favorite songs missing?🥲🥲",male,"Salvador, Brazil",2021-07-17,negative,negative
4086,"Please stop forcing videos down our throats. Everywhere you look there's a video playing on the homepage, on the desktop version it opens the side bar with videos, it's just visual pollution and it seems like everything is becoming TikTok. At least give us a setting to turn off auto play.",male,"Arequipa, Peru",2021-08-25,negative,neutral
4091,good and bad because everything will be in app purchase. we have to purchase premium for everything 😔,male,"Nairobi, Kenya",2020-03-02,negative,negative
4102,this app keeps giving adds. literally i used to use the premium for 7days one. now they dont have it anymore opened but a family pack. and i dont have my school in here.,male,"Edinburgh, United Kingdom",2018-04-25,negative,negative
4105,"I can't see my playlists on pc since the last update (same account). I've been listening to a podcast, but suddenly, that has ads (eventhough I have premium), which are way louder than the podcast itself (so you won't be able to listen to it before falling asleep). In my opinion, Spotify seems really money hungry the last few years.",male,"Lahore, Pakistan",2018-12-20,negative,negative
4108,my opinions about the specific ads I didn't want to see doesn't seem to matter.... there's an ad that I keep giving feedback on because it was inappropriate for me and yet that specific ad always comes....I hope this gets fixed and also the 30 minutes uninterrupted they give doesn't work it's just for name sake ads will come after like every two or three songs,male,"Brasília, Brazil",2021-09-01,negative,negative
